"SamplePeriod","TriggerSample","CompressedData"
"0.00000002","4112","True"
"SampleNumber","DSP_I2C0","DSP_I2C1","Clock2","Clock1","ADCout","Data0","Data1","Data2","Data3","Data4","Data5","Data6","Data7","Data8","Data9","Data10","Data11","Data12","Data13"
"7448","","","1","0","0DE7h","1","1","1","0","0","1","1","1","1","0","1","1","0","0"
"7456","","","1","0","0D72h","0","1","0","0","1","1","1","0","1","0","1","1","0","0"
"7464","","","1","0","0CFBh","1","1","0","1","1","1","1","1","0","0","1","1","0","0"
"7472","","","1","0","0C86h","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
"7480","","","1","0","0C10h","0","0","0","0","1","0","0","0","0","0","1","1","0","0"
"7488","","","1","0","0BA0h","0","0","0","0","0","1","0","1","1","1","0","1","0","0"
"7496","","","1","0","0B29h","1","0","0","1","0","1","0","0","1","1","0","1","0","0"
"7504","","","1","0","0AB8h","0","0","0","1","1","1","0","1","0","1","0","1","0","0"
"7512","","","1","0","0A43h","1","1","0","0","0","0","1","0","0","1","0","1","0","0"
"7520","","","1","0","09D1h","1","0","0","0","1","0","1","1","1","0","0","1","0","0"
"7528","","","1","0","095Bh","1","1","0","1","1","0","1","0","1","0","0","1","0","0"
"7536","","","1","0","08E3h","1","1","0","0","0","1","1","1","0","0","0","1","0","0"
"7544","","","1","0","086Ah","0","1","0","1","0","1","1","0","0","0","0","1","0","0"
"7552","","","1","0","07FCh","0","0","1","1","1","1","1","1","1","1","1","0","0","0"
"7560","","","1","0","078Bh","1","1","0","1","0","0","0","1","1","1","1","0","0","0"
"7568","","","1","0","070Fh","1","1","1","1","0","0","0","0","1","1","1","0","0","0"
"7576","","","1","0","069Ch","0","0","1","1","1","0","0","1","0","1","1","0","0","0"
"7584","","","1","0","062Dh","1","0","1","1","0","1","0","0","0","1","1","0","0","0"
"7592","","","1","0","05BBh","1","1","0","1","1","1","0","1","1","0","1","0","0","0"
"7600","","","1","0","0544h","0","0","1","0","0","0","1","0","1","0","1","0","0","0"
"7608","","","1","0","04D1h","1","0","0","0","1","0","1","1","0","0","1","0","0","0"
"7616","","","1","0","0461h","1","0","0","0","0","1","1","0","0","0","1","0","0","0"
"7624","","","1","0","0424h","0","0","1","0","0","1","0","0","0","0","1","0","0","0"
"7632","","","1","0","049Fh","1","1","1","1","1","0","0","1","0","0","1","0","0","0"
"7640","","","1","0","0512h","0","1","0","0","1","0","0","0","1","0","1","0","0","0"
"7648","","","1","0","0585h","1","0","1","0","0","0","0","1","1","0","1","0","0","0"
"7656","","","1","0","05FAh","0","1","0","1","1","1","1","1","1","0","1","0","0","0"
"7664","","","1","0","066Dh","1","0","1","1","0","1","1","0","0","1","1","0","0","0"
"7672","","","1","0","06E2h","0","1","0","0","0","1","1","1","0","1","1","0","0","0"
"7680","","","1","0","0752h","0","1","0","0","1","0","1","0","1","1","1","0","0","0"
"7688","","","1","0","07C6h","0","1","1","0","0","0","1","1","1","1","1","0","0","0"
"7696","","","1","0","0839h","1","0","0","1","1","1","0","0","0","0","0","1","0","0"
"7704","","","1","0","08ABh","1","1","0","1","0","1","0","1","0","0","0","1","0","0"
"7712","","","1","0","0920h","0","0","0","0","0","1","0","0","1","0","0","1","0","0"
"7720","","","1","0","0991h","1","0","0","0","1","0","0","1","1","0","0","1","0","0"
"7728","","","1","0","0A0Ch","0","0","1","1","0","0","0","0","0","1","0","1","0","0"
"7736","","","1","0","0A80h","0","0","0","0","0","0","0","1","0","1","0","1","0","0"
"7744","","","1","0","0AEFh","1","1","1","1","0","1","1","1","0","1","0","1","0","0"
"7752","","","1","0","0B68h","0","0","0","1","0","1","1","0","1","1","0","1","0","0"
"7760","","","1","0","0BDEh","0","1","1","1","1","0","1","1","1","1","0","1","0","0"
"7768","","","1","0","0C4Eh","0","1","1","1","0","0","1","0","0","0","1","1","0","0"
"7776","","","1","0","0CC5h","1","0","1","0","0","0","1","1","0","0","1","1","0","0"
"7784","","","1","0","0D3Ah","0","1","0","1","1","1","0","0","1","0","1","1","0","0"
"7792","","","1","0","0DAEh","0","1","1","1","0","1","0","1","1","0","1","1","0","0"
"7800","","","1","0","0E22h","0","1","0","0","0","1","0","0","0","1","1","1","0","0"
"7808","","","1","0","0E96h","0","1","1","0","1","0","0","1","0","1","1","1","0","0"
"7816","","","1","0","0F12h","0","1","0","0","1","0","0","0","1","1","1","1","0","0"
"7824","","","1","0","0F88h","0","0","0","1","0","0","0","1","1","1","1","1","0","0"
"7832","","","1","0","0FFBh","1","1","0","1","1","1","1","1","1","1","1","1","0","0"
"7840","","","1","0","106Ch","0","0","1","1","0","1","1","0","0","0","0","0","1","0"
"7848","","","1","0","10E5h","1","0","1","0","0","1","1","1","0","0","0","0","1","0"
"7856","","","1","0","1158h","0","0","0","1","1","0","1","0","1","0","0","0","1","0"
"7864","","","1","0","11D2h","0","1","0","0","1","0","1","1","1","0","0","0","1","0"
"7872","","","1","0","124Bh","1","1","0","1","0","0","1","0","0","1","0","0","1","0"
"7880","","","1","0","12BCh","0","0","1","1","1","1","0","1","0","1","0","0","1","0"
"7888","","","1","0","1331h","1","0","0","0","1","1","0","0","1","1","0","0","1","0"
"7896","","","1","0","13A3h","1","1","0","0","0","1","0","1","1","1","0","0","1","0"
"7904","","","1","0","1419h","1","0","0","1","1","0","0","0","0","0","1","0","1","0"
"7912","","","1","0","148Fh","1","1","1","1","0","0","0","1","0","0","1","0","1","0"
"7920","","","1","0","150Ah","0","1","0","1","0","0","0","0","1","0","1","0","1","0"
"7928","","","1","0","157Ah","0","1","0","1","1","1","1","0","1","0","1","0","1","0"
"7936","","","1","0","15F3h","1","1","0","0","1","1","1","1","1","0","1","0","1","0"
"7944","","","1","0","1668h","0","0","0","1","0","1","1","0","0","1","1","0","1","0"
"7952","","","1","0","16D9h","1","0","0","1","1","0","1","1","0","1","1","0","1","0"
"7960","","","1","0","174Fh","1","1","1","1","0","0","1","0","1","1","1","0","1","0"
"7968","","","1","0","17C8h","0","0","0","1","0","0","1","1","1","1","1","0","1","0"
"7976","","","1","0","1840h","0","0","0","0","0","0","1","0","0","0","0","1","1","0"
"7984","","","1","0","18B2h","0","1","0","0","1","1","0","1","0","0","0","1","1","0"
"7992","","","1","0","1926h","0","1","1","0","0","1","0","0","1","0","0","1","1","0"
"8000","","","1","0","199Fh","1","1","1","1","1","0","0","1","1","0","0","1","1","0"
"8008","","","1","0","1A16h","0","1","1","0","1","0","0","0","0","1","0","1","1","0"
"8016","","","1","0","1A88h","0","0","0","1","0","0","0","1","0","1","0","1","1","0"
"8024","","","1","0","1AFEh","0","1","1","1","1","1","1","1","0","1","0","1","1","0"
"8032","","","1","0","1B75h","1","0","1","0","1","1","1","0","1","1","0","1","1","0"
"8040","","","1","0","1BEDh","1","0","1","1","0","1","1","1","1","1","0","1","1","0"
"8048","","","1","0","1C63h","1","1","0","0","0","1","1","0","0","0","1","1","1","0"
"8056","","","1","0","1CD7h","1","1","1","0","1","0","1","1","0","0","1","1","1","0"
"8064","","","1","0","1D50h","0","0","0","0","1","0","1","0","1","0","1","1","1","0"
"8072","","","1","0","1DC9h","1","0","0","1","0","0","1","1","1","0","1","1","1","0"
"8080","","","1","0","1E34h","0","0","1","0","1","1","0","0","0","1","1","1","1","0"
"8088","","","1","0","1EAEh","0","1","1","1","0","1","0","1","0","1","1","1","1","0"
"8096","","","1","0","1F25h","1","0","1","0","0","1","0","0","1","1","1","1","1","0"
"8104","","","1","0","1F99h","1","0","0","1","1","0","0","1","1","1","1","1","1","0"
"8112","","","1","0","2018h","0","0","0","1","1","0","0","0","0","0","0","0","0","1"
"8120","","","1","0","208Dh","1","0","1","1","0","0","0","1","0","0","0","0","0","1"
"8128","","","1","0","2105h","1","0","1","0","0","0","0","0","1","0","0","0","0","1"
"8136","","","1","0","217Bh","1","1","0","1","1","1","1","0","1","0","0","0","0","1"
"8144","","","1","0","21EEh","0","1","1","1","0","1","1","1","1","0","0","0","0","1"
"8152","","","1","0","2269h","1","0","0","1","0","1","1","0","0","1","0","0","0","1"
"8160","","","1","0","22DCh","0","0","1","1","1","0","1","1","0","1","0","0","0","1"
"8168","","","1","0","2356h","0","1","1","0","1","0","1","0","1","1","0","0","0","1"
"8176","","","1","0","23C9h","1","0","0","1","0","0","1","1","1","1","0","0","0","1"
"8182","","","1","0","23C9h","1","0","0","1","0","0","1","1","1","1","0","0","0","1"
