"SamplePeriod","TriggerSample","CompressedData"
"0.00000002","4878","True"
"SampleNumber","DSP_I2C0","DSP_I2C1","Clock2","Clock1","ADCout","Data0","Data1","Data2","Data3","Data4","Data5","Data6","Data7","Data8","Data9","Data10","Data11","Data12","Data13"
"2928","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"2936","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"2944","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"2952","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"2968","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"2976","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"2984","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"2992","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"3000","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3008","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3016","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3024","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3032","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3040","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3048","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3056","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3064","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3072","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3080","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"3088","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3096","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3104","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3120","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3136","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3144","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3152","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3160","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3168","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3176","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3184","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3192","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3208","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3216","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3232","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3248","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3256","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3264","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3272","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3280","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3288","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3296","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3304","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3320","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3328","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3336","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3344","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3352","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3360","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3368","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3376","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3384","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"3392","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3400","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3416","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3424","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3432","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"3440","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3448","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3456","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3464","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3480","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3488","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3496","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3512","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3520","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3528","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3536","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3544","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3552","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3560","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3568","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3584","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3600","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3608","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3616","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3624","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3632","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3648","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3656","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"3664","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3672","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3680","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3688","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3704","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3720","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3728","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"3736","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3744","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3752","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3760","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3768","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3776","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3784","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3792","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3800","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3808","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3816","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3824","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3832","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3848","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3856","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3864","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3888","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3896","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3912","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3920","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3928","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3936","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3944","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"3952","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"3960","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"3968","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3976","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"3984","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"3992","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4008","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"4016","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"4024","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4032","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4040","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"4048","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"4056","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4064","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4072","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4080","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4088","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4096","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4104","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4112","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4128","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4136","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4144","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4152","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4168","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4176","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4200","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"4208","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4224","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4232","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4240","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4272","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"4280","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4288","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4304","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4312","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4328","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4336","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4344","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4352","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4360","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4368","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4384","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4400","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4408","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4416","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4424","","","1","0","0345h","1","0","1","0","0","0","1","0","1","1","0","0","0","0"
"4432","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4456","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4464","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4472","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4480","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4488","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4496","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4504","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4512","","","1","0","0346h","0","1","1","0","0","0","1","0","1","1","0","0","0","0"
"4520","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4536","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4544","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4552","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4560","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4576","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4584","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4592","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"4600","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4616","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4624","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4648","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4656","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4664","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4672","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4680","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4688","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4696","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4704","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4712","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4720","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4728","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"4736","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4744","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4752","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4760","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4768","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4776","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4784","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4792","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4800","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4808","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4816","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4824","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4832","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4840","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4848","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"4856","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4872","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4880","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"4888","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4904","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"4912","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4928","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4936","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"4944","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4968","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4976","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"4984","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"4992","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5000","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5008","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5016","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5024","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5032","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5040","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5048","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5056","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5064","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5072","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5080","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5088","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5096","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5104","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"5112","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5120","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5128","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5136","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5152","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5160","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5168","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5176","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"5184","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5192","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5216","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5224","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5232","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5240","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"5248","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5256","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5272","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5280","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5304","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5312","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5320","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5328","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5336","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5344","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5352","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5360","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5368","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5376","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"5384","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5400","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"5408","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5416","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5424","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5440","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5448","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5456","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5464","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5472","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5480","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5488","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5496","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"5504","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5512","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5528","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5536","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5544","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5560","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"5568","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5576","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5584","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5600","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5608","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5616","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5624","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5632","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5640","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5648","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"5656","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5664","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5672","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5680","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5688","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5696","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5712","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5720","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5736","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5760","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5776","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5784","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5792","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5800","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5808","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5824","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5832","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"5840","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5848","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5856","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5864","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"5872","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5880","","","1","0","0347h","1","1","1","0","0","0","1","0","1","1","0","0","0","0"
"5888","","","1","0","034Ah","0","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5896","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5904","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5912","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5920","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"5928","","","1","0","0348h","0","0","0","1","0","0","1","0","1","1","0","0","0","0"
"5936","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"5944","","","1","0","0349h","1","0","0","1","0","0","1","0","1","1","0","0","0","0"
