"SamplePeriod","TriggerSample","CompressedData"
"0.00000002","1213","True"
"SampleNumber","DSP_I2C0","DSP_I2C1","Clock2","Clock1","ADCout","Data0","Data1","Data2","Data3","Data4","Data5","Data6","Data7","Data8","Data9","Data10","Data11","Data12","Data13"
"2220","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2222","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2224","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2226","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2228","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2230","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2232","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2234","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2236","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2238","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2242","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2246","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2250","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2252","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2254","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2256","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2258","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2260","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2262","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2266","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2268","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2270","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2272","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2274","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2276","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2278","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2280","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2282","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2284","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2286","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2290","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2292","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2294","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2298","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2304","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2306","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2310","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2314","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2316","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2320","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2322","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2324","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2328","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2330","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2332","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2334","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2336","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2338","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2340","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2342","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2344","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2346","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2348","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2350","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2352","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2354","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2356","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2358","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2360","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2362","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2364","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2368","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2370","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2372","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2374","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2376","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2378","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2382","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2384","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2386","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2388","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2392","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2394","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2396","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2398","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2404","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2408","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2410","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2412","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2414","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
