EPOCH_TIME                ALARM_STATUS              INST_STATUS               Delta_High_Conc_Raw_iCH4  C13_Delta_Raw             CH4                       ValveMask                 GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   
1321425795.626            0                         963                       -2.6226818277E+001        -3.2827217093E+001        2.2921239706E+000         5.0000000000E+000         3.7408667228E+001         -1.2199852903E+002        1.0000000000E+000         
1321425796.254            0                         963                       -2.6226818277E+001        -3.2827217093E+001        2.2921239706E+000         5.0000000000E+000         3.7408542593E+001         -1.2199854326E+002        1.0000000000E+000         
1321425799.079            0                         963                       -1.9433934211E+001        -3.8020154763E+001        2.2636767892E+000         5.0000000000E+000         3.7408425861E+001         -1.2199860202E+002        1.0000000000E+000         
1321425800.062            0                         963                       -3.2340888452E+001        -4.9507814931E+001        2.2208914724E+000         5.0000000000E+000         3.7408306533E+001         -1.2199871103E+002        1.0000000000E+000         
1321425801.018            0                         963                       -3.0294949038E+001        -3.5596705098E+001        2.2117690413E+000         5.0000000000E+000         3.7408213562E+001         -1.2199885293E+002        1.0000000000E+000         
1321425801.648            0                         963                       -2.3931626390E+001        -4.3777086410E+001        2.2049325615E+000         5.0000000000E+000         3.7408156020E+001         -1.2199901328E+002        1.0000000000E+000         
1321425802.263            0                         963                       -2.3931626390E+001        -4.3777086410E+001        2.2049325615E+000         5.0000000000E+000         3.7408137998E+001         -1.2199917251E+002        1.0000000000E+000         
1321425803.218            0                         963                       -2.2963341387E+001        -3.8143952067E+001        2.1991340186E+000         5.0000000000E+000         3.7408159072E+001         -1.2199931027E+002        1.0000000000E+000         
1321425804.150            0                         963                       -2.2581588011E+001        -3.6448863874E+001        2.1957762317E+000         5.0000000000E+000         3.7408216464E+001         -1.2199941690E+002        1.0000000000E+000         
1321425805.086            0                         963                       -3.0593346190E+001        -4.5809924738E+001        2.1929891248E+000         5.0000000000E+000         3.7408308625E+001         -1.2199947522E+002        1.0000000000E+000         
1321425806.008            0                         963                       -2.5201839285E+001        -3.9811938669E+001        2.1902051128E+000         5.0000000000E+000         3.7408426562E+001         -1.2199948155E+002        1.0000000000E+000         
1321425807.084            0                         963                       -3.9159623846E+001        -4.1614157621E+001        2.1891761357E+000         5.0000000000E+000         3.7408554397E+001         -1.2199944028E+002        1.0000000000E+000         
1321425807.623            0                         963                       -3.1685869589E+001        -3.8657455591E+001        2.1874685339E+000         5.0000000000E+000         3.7408677971E+001         -1.2199935190E+002        1.0000000000E+000         
1321425808.222            0                         963                       -3.1685869589E+001        -3.8657455591E+001        2.1874685339E+000         5.0000000000E+000         3.7408781304E+001         -1.2199922120E+002        1.0000000000E+000         
1321425809.157            0                         963                       -3.0449332114E+001        -4.4370073731E+001        2.1866208001E+000         5.0000000000E+000         3.7408857402E+001         -1.2199905519E+002        1.0000000000E+000         
1321425810.100            0                         963                       -2.0468036422E+001        -3.8521063174E+001        2.1854093683E+000         5.0000000000E+000         3.7408910789E+001         -1.2199886949E+002        1.0000000000E+000         
1321425811.060            0                         963                       -9.1765260237E+000        -4.1519746180E+001        2.1851608438E+000         5.0000000000E+000         3.7408957669E+001         -1.2199867071E+002        1.0000000000E+000         
1321425812.023            0                         963                       -2.2926389453E+001        -3.8619282925E+001        2.1850336764E+000         5.0000000000E+000         3.7409005473E+001         -1.2199854399E+002        1.0000000000E+000         
1321425813.101            0                         963                       -3.3916414178E+001        -4.4416588913E+001        2.1841669417E+000         5.0000000000E+000         3.7409037097E+001         -1.2199854399E+002        1.0000000000E+000         
1321425813.634            0                         963                       -2.4102111331E+001        -4.5120975860E+001        2.1842113528E+000         5.0000000000E+000         3.7409037097E+001         -1.2199830701E+002        1.0000000000E+000         
1321425814.245            0                         963                       -2.4102111331E+001        -4.5120975860E+001        2.1842113528E+000         5.0000000000E+000         3.7409099147E+001         -1.2199779674E+002        1.0000000000E+000         
1321425815.196            0                         963                       -2.2796374116E+001        -3.4562798291E+001        2.1833749049E+000         5.0000000000E+000         3.7409228028E+001         -1.2199756558E+002        1.0000000000E+000         
1321425816.169            0                         963                       -1.6944502573E+001        -3.8933203537E+001        2.1832650939E+000         5.0000000000E+000         3.7409277334E+001         -1.2199732515E+002        1.0000000000E+000         
1321425817.571            0                         963                       -2.0407199036E+001        -3.4022481644E+001        2.1837823494E+000         5.0000000000E+000         3.7409328718E+001         -1.2199710114E+002        1.0000000000E+000         
1321425818.506            0                         963                       -1.9423761073E+001        -3.9434759677E+001        2.1840431076E+000         5.0000000000E+000         3.7409378515E+001         -1.2199688636E+002        1.0000000000E+000         
1321425819.453            0                         963                       -2.6813628396E+001        -4.2124598747E+001        2.1833570076E+000         5.0000000000E+000         3.7409426070E+001         -1.2199669440E+002        1.0000000000E+000         
1321425820.004            0                         963                       -4.2739610785E+001        -4.6298418521E+001        2.1838878112E+000         5.0000000000E+000         3.7409469425E+001         -1.2199653233E+002        1.0000000000E+000         
1321425820.632            0                         963                       -4.2739610785E+001        -4.6298418521E+001        2.1838878112E+000         5.0000000000E+000         3.7409505883E+001         -1.2199641561E+002        1.0000000000E+000         
1321425821.569            0                         963                       -2.9030497581E+001        -4.5651375987E+001        2.1824492858E+000         5.0000000000E+000         3.7409531827E+001         -1.2199634111E+002        1.0000000000E+000         
1321425822.524            0                         963                       -2.3055906585E+001        -4.3122588389E+001        2.1802927695E+000         5.0000000000E+000         3.7409548119E+001         -1.2199630003E+002        1.0000000000E+000         
1321425823.474            0                         963                       -1.6366301596E+001        -4.3229768607E+001        2.1773287564E+000         5.0000000000E+000         3.7409557148E+001         -1.2199625523E+002        1.0000000000E+000         
1321425824.409            0                         963                       -3.1130981959E+001        -4.9095455677E+001        2.1755040939E+000         5.0000000000E+000         3.7409566733E+001         -1.2199618192E+002        1.0000000000E+000         
1321425825.483            0                         963                       -2.0640175667E+001        -3.9155704579E+001        2.1734475390E+000         5.0000000000E+000         3.7409582680E+001         -1.2199608132E+002        1.0000000000E+000         
1321425826.010            0                         963                       -2.5112718521E+001        -4.2614223686E+001        2.1727151284E+000         5.0000000000E+000         3.7409604356E+001         -1.2199595617E+002        1.0000000000E+000         
1321425826.615            0                         963                       -2.5112718521E+001        -4.2614223686E+001        2.1727151284E+000         5.0000000000E+000         3.7409630030E+001         -1.2199579944E+002        1.0000000000E+000         
1321425827.545            0                         963                       -1.3326705630E+001        -4.1891167098E+001        2.1720844394E+000         5.0000000000E+000         3.7409661773E+001         -1.2199561846E+002        1.0000000000E+000         
1321425828.470            0                         963                       -1.8590664566E+001        -3.7580492079E+001        2.1707102529E+000         5.0000000000E+000         3.7409698883E+001         -1.2199542866E+002        1.0000000000E+000         
1321425829.419            0                         963                       -2.2000104967E+001        -4.0428914299E+001        2.1707511623E+000         5.0000000000E+000         3.7409739268E+001         -1.2199521474E+002        1.0000000000E+000         
1321425830.478            0                         963                       -3.1202340585E+001        -4.2549578889E+001        2.1705495092E+000         5.0000000000E+000         3.7409788818E+001         -1.2199497948E+002        1.0000000000E+000         
1321425831.420            0                         963                       -1.3211399486E+001        -3.4250354791E+001        2.1698453100E+000         5.0000000000E+000         3.7409847031E+001         -1.2199473779E+002        1.0000000000E+000         
1321425832.037            0                         963                       -3.5855194682E+001        -3.8591270963E+001        2.1697515303E+000         5.0000000000E+000         3.7409910134E+001         -1.2199449884E+002        1.0000000000E+000         
1321425832.706            0                         963                       -3.5855194682E+001        -3.8591270963E+001        2.1697515303E+000         5.0000000000E+000         3.7409972902E+001         -1.2199425251E+002        1.0000000000E+000         
1321425833.656            0                         963                       -7.0653046962E+000        -3.5302844394E+001        2.1693226041E+000         5.0000000000E+000         3.7410036201E+001         -1.2199399365E+002        1.0000000000E+000         
1321425834.592            0                         963                       -1.6942419192E+001        -3.9233701306E+001        2.1688998097E+000         5.0000000000E+000         3.7410100164E+001         -1.2199373284E+002        1.0000000000E+000         
1321425835.654            0                         963                       -1.9833857711E+001        -3.5836179421E+001        2.1689639659E+000         5.0000000000E+000         3.7410163272E+001         -1.2199346373E+002        1.0000000000E+000         
1321425836.601            0                         963                       -2.2472059193E+001        -3.3444417949E+001        2.1688185030E+000         5.0000000000E+000         3.7410225873E+001         -1.2199318830E+002        1.0000000000E+000         
1321425837.675            0                         963                       -2.5817292327E+001        -3.8213597665E+001        2.1684699055E+000         5.0000000000E+000         3.7410288954E+001         -1.2199290750E+002        1.0000000000E+000         
1321425838.214            0                         963                       -1.6224330604E+001        -3.7509526851E+001        2.1686877349E+000         5.0000000000E+000         3.7410353066E+001         -1.2199260844E+002        1.0000000000E+000         
1321425838.848            0                         963                       -1.6224330604E+001        -3.7509526851E+001        2.1686877349E+000         5.0000000000E+000         3.7410419936E+001         -1.2199229932E+002        1.0000000000E+000         
1321425839.777            0                         963                       -1.4488450932E+001        -4.0517295862E+001        2.1677028962E+000         5.0000000000E+000         3.7410487748E+001         -1.2199198615E+002        1.0000000000E+000         
1321425840.720            0                         963                       -3.1323105054E+001        -4.2482386607E+001        2.1685438435E+000         5.0000000000E+000         3.7410558496E+001         -1.2199167183E+002        1.0000000000E+000         
1321425841.668            0                         963                       -1.8606617043E+001        -3.9366410056E+001        2.1682601321E+000         5.0000000000E+000         3.7410631284E+001         -1.2199134769E+002        1.0000000000E+000         
1321425842.617            0                         963                       -2.8713379300E+001        -4.0740646269E+001        2.1677889407E+000         5.0000000000E+000         3.7410705750E+001         -1.2199103113E+002        1.0000000000E+000         
1321425843.703            0                         963                       -1.9723829853E+001        -4.0749189280E+001        2.1680379621E+000         5.0000000000E+000         3.7410774974E+001         -1.2199070876E+002        1.0000000000E+000         
1321425844.228            0                         963                       -2.7729746206E+001        -3.7477019001E+001        2.1677414584E+000         5.0000000000E+000         3.7410848423E+001         -1.2199038133E+002        1.0000000000E+000         
1321425844.847            0                         963                       -2.7729746206E+001        -3.7477019001E+001        2.1677414584E+000         5.0000000000E+000         3.7410927609E+001         -1.2199005301E+002        1.0000000000E+000         
1321425845.786            0                         963                       -3.6148047053E+001        -3.6663109355E+001        2.1672751136E+000         5.0000000000E+000         3.7411006086E+001         -1.2198973794E+002        1.0000000000E+000         
1321425846.746            0                         963                       -2.1843788185E+001        -4.8570727726E+001        2.1678269418E+000         5.0000000000E+000         3.7411080040E+001         -1.2198941933E+002        1.0000000000E+000         
1321425847.701            0                         963                       -3.7448830849E+001        -4.8653431248E+001        2.1678072578E+000         5.0000000000E+000         3.7411156090E+001         -1.2198908729E+002        1.0000000000E+000         
1321425848.637            0                         963                       -3.1838308950E+001        -3.9246575565E+001        2.1673780630E+000         5.0000000000E+000         3.7411238140E+001         -1.2198874803E+002        1.0000000000E+000         
1321425849.701            0                         963                       -2.2328437977E+001        -3.6472253115E+001        2.1678744729E+000         5.0000000000E+000         3.7411325434E+001         -1.2198841557E+002        1.0000000000E+000         
1321425850.215            0                         963                       -2.0313469513E+001        -3.3915182551E+001        2.1675365342E+000         5.0000000000E+000         3.7411412460E+001         -1.2198809221E+002        1.0000000000E+000         
1321425850.843            0                         963                       -2.0313469513E+001        -3.3915182551E+001        2.1675365342E+000         5.0000000000E+000         3.7411498180E+001         -1.2198778058E+002        1.0000000000E+000         
1321425851.770            0                         963                       -2.7072926852E+001        -3.5430663640E+001        2.1674819189E+000         5.0000000000E+000         3.7411583061E+001         -1.2198747735E+002        1.0000000000E+000         
1321425852.694            0                         963                       -3.7985381763E+001        -5.0952394087E+001        2.1678078878E+000         5.0000000000E+000         3.7411669774E+001         -1.2198717264E+002        1.0000000000E+000         
1321425853.621            0                         963                       -2.0172270651E+001        -3.7872059020E+001        2.1673488422E+000         5.0000000000E+000         3.7411761029E+001         -1.2198689160E+002        1.0000000000E+000         
1321425854.559            0                         963                       -3.6845504909E+001        -4.6246954464E+001        2.1674785779E+000         5.0000000000E+000         3.7411847112E+001         -1.2198660408E+002        1.0000000000E+000         
1321425855.498            0                         963                       -4.2588176699E+001        -4.8328491253E+001        2.1666168913E+000         5.0000000000E+000         3.7411936048E+001         -1.2198631229E+002        1.0000000000E+000         
1321425856.008            0                         963                       -1.8342807411E+001        -3.7889674095E+001        2.1673331742E+000         5.0000000000E+000         3.7412027888E+001         -1.2198602305E+002        1.0000000000E+000         
1321425856.619            0                         963                       -1.8342807411E+001        -3.7889674095E+001        2.1673331742E+000         5.0000000000E+000         3.7412121832E+001         -1.2198573533E+002        1.0000000000E+000         
1321425857.571            0                         963                       -1.9282340226E+001        -3.5417810736E+001        2.1669979338E+000         6.0000000000E+000         3.7412219381E+001         -1.2198545626E+002        1.0000000000E+000         
1321425858.529            0                         963                       -2.0175767210E+001        -3.6877515073E+001        2.1612315143E+000         6.0000000000E+000         3.7412317205E+001         -1.2198517791E+002        1.0000000000E+000         
1321425859.473            0                         963                       -2.7203265449E+000        -4.0584172126E+001        2.3380841411E+000         6.0000000000E+000         3.7412416701E+001         -1.2198490801E+002        1.0000000000E+000         
1321425860.412            0                         963                       -9.6052709899E+000        -4.1296147748E+001        2.5119672039E+000         6.0000000000E+000         3.7412515738E+001         -1.2198464392E+002        1.0000000000E+000         
1321425861.469            0                         963                       -2.1981791574E+001        -3.4614235332E+001        2.5577177552E+000         6.0000000000E+000         3.7412615101E+001         -1.2198437288E+002        1.0000000000E+000         
1321425862.002            0                         963                       -2.6265840918E+001        -4.1282271790E+001        2.5226674359E+000         6.0000000000E+000         3.7412718084E+001         -1.2198411011E+002        1.0000000000E+000         
1321425862.607            0                         963                       -2.6265840918E+001        -4.1282271790E+001        2.5226674359E+000         6.0000000000E+000         3.7412820365E+001         -1.2198385796E+002        1.0000000000E+000         
1321425863.557            0                         963                       -2.9224226229E+001        -3.7296640792E+001        2.5024252087E+000         6.0000000000E+000         3.7412919963E+001         -1.2198361173E+002        1.0000000000E+000         
1321425864.507            0                         963                       -3.1575745670E+001        -3.9599870217E+001        2.4874078331E+000         6.0000000000E+000         3.7413014689E+001         -1.2198335454E+002        1.0000000000E+000         
1321425865.447            0                         963                       -3.4581027550E+001        -4.1068843829E+001        2.4689499547E+000         6.0000000000E+000         3.7413109551E+001         -1.2198310196E+002        1.0000000000E+000         
1321425866.508            0                         963                       -3.2375063596E+001        -4.5745542691E+001        2.4327472977E+000         6.0000000000E+000         3.7413200261E+001         -1.2198283058E+002        1.0000000000E+000         
1321425867.459            0                         963                       -2.3480192409E+001        -3.7600707216E+001        2.3730622724E+000         6.0000000000E+000         3.7413297719E+001         -1.2198256914E+002        1.0000000000E+000         
1321425868.018            0                         963                       -3.0586405687E+001        -3.8613838456E+001        2.3163765059E+000         6.0000000000E+000         3.7413390307E+001         -1.2198231293E+002        1.0000000000E+000         
1321425868.616            0                         963                       -3.0586405687E+001        -3.8613838456E+001        2.3163765059E+000         6.0000000000E+000         3.7413478250E+001         -1.2198204066E+002        1.0000000000E+000         
1321425869.563            0                         963                       -1.5293625617E+001        -3.1469698824E+001        2.2619448584E+000         6.0000000000E+000         3.7413570350E+001         -1.2198177353E+002        1.0000000000E+000         
1321425870.519            0                         963                       -2.7019934103E+001        -3.5691555741E+001        2.2301430369E+000         6.0000000000E+000         3.7413663133E+001         -1.2198151604E+002        1.0000000000E+000         
1321425871.470            0                         963                       -2.1873705849E+001        -3.4535028219E+001        2.2116449158E+000         6.0000000000E+000         3.7413755489E+001         -1.2198125603E+002        1.0000000000E+000         
1321425872.423            0                         963                       -3.7673415180E+001        -4.2923522595E+001        2.1986400028E+000         6.0000000000E+000         3.7413850505E+001         -1.2198100167E+002        1.0000000000E+000         
1321425873.500            0                         963                       -2.4878274417E+001        -3.6560180991E+001        2.1897791254E+000         6.0000000000E+000         3.7413944898E+001         -1.2198074085E+002        1.0000000000E+000         
1321425874.013            0                         963                       -3.2560476249E+001        -4.0111946320E+001        2.1834821648E+000         6.0000000000E+000         3.7414041370E+001         -1.2198050273E+002        1.0000000000E+000         
1321425874.610            0                         963                       -3.2560476249E+001        -4.0111946320E+001        2.1834821648E+000         6.0000000000E+000         3.7414129615E+001         -1.2198026635E+002        1.0000000000E+000         
1321425875.552            0                         963                       -1.6162169205E+001        -3.6976298930E+001        2.1778779401E+000         6.0000000000E+000         3.7414218529E+001         -1.2198003287E+002        1.0000000000E+000         
1321425876.492            0                         963                       -3.3361897051E+001        -4.3446692358E+001        2.1748859292E+000         6.0000000000E+000         3.7414307328E+001         -1.2197981121E+002        1.0000000000E+000         
1321425877.447            0                         963                       -3.1323200496E+001        -4.1329348439E+001        2.1719162460E+000         6.0000000000E+000         3.7414392117E+001         -1.2197959248E+002        1.0000000000E+000         
1321425878.514            0                         963                       -2.4077184812E+001        -3.3910701947E+001        2.1693975513E+000         6.0000000000E+000         3.7414476427E+001         -1.2197937945E+002        1.0000000000E+000         
1321425879.446            0                         963                       -7.0749993625E+000        -3.4034038286E+001        2.1670783753E+000         6.0000000000E+000         3.7414559319E+001         -1.2197918126E+002        1.0000000000E+000         
1321425879.990            0                         963                       -1.9918030833E+001        -2.9481303354E+001        2.1656043920E+000         6.0000000000E+000         3.7414636721E+001         -1.2197898925E+002        1.0000000000E+000         
1321425880.614            0                         963                       -1.9918030833E+001        -2.9481303354E+001        2.1656043920E+000         6.0000000000E+000         3.7414715092E+001         -1.2197880566E+002        1.0000000000E+000         
1321425881.550            0                         963                       -2.1910124576E+001        -3.3435898621E+001        2.1630738503E+000         6.0000000000E+000         3.7414793834E+001         -1.2197862772E+002        1.0000000000E+000         
1321425882.483            0                         963                       -3.0263670336E+001        -4.1209318506E+001        2.1614732488E+000         6.0000000000E+000         3.7414868008E+001         -1.2197846642E+002        1.0000000000E+000         
1321425883.413            0                         963                       -2.5647987945E+001        -4.4953013948E+001        2.1604359632E+000         6.0000000000E+000         3.7414933242E+001         -1.2197831245E+002        1.0000000000E+000         
1321425884.494            0                         963                       -3.9145828594E+001        -4.1981699615E+001        2.1588083181E+000         6.0000000000E+000         3.7414994375E+001         -1.2197817519E+002        1.0000000000E+000         
1321425885.474            0                         963                       -3.3381860162E+001        -3.8686760086E+001        2.1577515659E+000         6.0000000000E+000         3.7415048714E+001         -1.2197806646E+002        1.0000000000E+000         
1321425886.035            0                         963                       -2.8334567844E+001        -4.9346546786E+001        2.1566780060E+000         6.0000000000E+000         3.7415091296E+001         -1.2197797396E+002        1.0000000000E+000         
1321425886.635            0                         963                       -2.8334567844E+001        -4.9346546786E+001        2.1566780060E+000         6.0000000000E+000         3.7415126866E+001         -1.2197790659E+002        1.0000000000E+000         
1321425887.574            0                         963                       -1.9936786816E+001        -4.0249587137E+001        2.1558792232E+000         6.0000000000E+000         3.7415152425E+001         -1.2197786837E+002        1.0000000000E+000         
1321425888.512            0                         963                       -3.4443240249E+001        -4.2365853024E+001        2.1559449029E+000         6.0000000000E+000         3.7415166571E+001         -1.2197785242E+002        1.0000000000E+000         
1321425889.459            0                         963                       -2.6275609586E+001        -4.1506800652E+001        2.1545987445E+000         6.0000000000E+000         3.7415172469E+001         -1.2197784675E+002        1.0000000000E+000         
1321425890.390            0                         963                       -1.9790722743E+001        -3.9973389747E+001        2.1530731006E+000         6.0000000000E+000         3.7415174593E+001         -1.2197784618E+002        1.0000000000E+000         
1321425891.333            0                         963                       -3.1967294840E+001        -4.1693466558E+001        2.1527785995E+000         3.2517985612E+000         3.7415174801E+001         -1.2197784682E+002        1.0000000000E+000         
1321425891.835            0                         963                       -3.5748372072E+001        -5.0778747561E+001        2.1521549752E+000         2.0000000000E+000         3.7415174544E+001         -1.2197784733E+002        1.0000000000E+000         
1321425892.458            0                         963                       -3.5748372072E+001        -5.0778747561E+001        2.1521549752E+000         2.0000000000E+000         3.7415174311E+001         -1.2197784768E+002        1.0000000000E+000         
1321425893.435            0                         963                       -1.9053816327E+002        3.4835414529E+001         2.7330068306E+000         2.0000000000E+000         3.7415174110E+001         -1.2197784797E+002        1.0000000000E+000         
1321425894.392            0                         963                       2.5747993197E+001         -5.3618424336E+001        7.1468629777E+000         4.3021582734E+000         3.7415174018E+001         -1.2197784822E+002        1.0000000000E+000         
1321425895.368            0                         963                       -2.4647615019E+001        -3.9437658798E+001        8.3033686814E+000         6.0000000000E+000         3.7415173970E+001         -1.2197784842E+002        1.0000000000E+000         
1321425896.328            0                         963                       1.5177523954E+001         -4.8632715009E+001        6.7900750081E+000         6.0000000000E+000         3.7415173949E+001         -1.2197784859E+002        1.0000000000E+000         
1321425897.282            0                         963                       -9.9214516423E+001        -2.9345558276E+001        3.3571479924E+000         6.0000000000E+000         3.7415173943E+001         -1.2197784877E+002        1.0000000000E+000         
1321425897.825            0                         963                       -3.0598331781E+001        -3.8734470503E+001        2.9713680519E+000         6.0000000000E+000         3.7415173924E+001         -1.2197784887E+002        1.0000000000E+000         
1321425898.435            0                         963                       -3.0598331781E+001        -3.8734470503E+001        2.9713680519E+000         6.0000000000E+000         3.7415173908E+001         -1.2197784900E+002        1.0000000000E+000         
1321425899.375            0                         963                       -2.1773764529E+001        -4.1742151244E+001        2.8678809857E+000         6.0000000000E+000         3.7415173919E+001         -1.2197784907E+002        1.0000000000E+000         
1321425900.324            0                         963                       -2.8814913835E+001        -3.4905656357E+001        2.8308046105E+000         5.0000000000E+000         3.7415173912E+001         -1.2197784913E+002        1.0000000000E+000         
1321425901.274            0                         963                       -1.8848110631E+001        -3.3544597818E+001        2.8062030934E+000         5.0000000000E+000         3.7415173869E+001         -1.2197784919E+002        1.0000000000E+000         
1321425902.330            0                         963                       -2.8990251363E+001        -3.8081206476E+001        2.7929799697E+000         5.0000000000E+000         3.7415173855E+001         -1.2197784923E+002        1.0000000000E+000         
1321425903.273            0                         963                       -2.6856198126E+001        -3.7263869669E+001        2.8084530436E+000         5.0000000000E+000         3.7415173820E+001         -1.2197784929E+002        1.0000000000E+000         
1321425903.825            0                         963                       -2.0600679610E+001        -3.7050441538E+001        2.8037665543E+000         5.0000000000E+000         3.7415173811E+001         -1.2197784929E+002        1.0000000000E+000         
1321425904.433            0                         963                       -2.0600679610E+001        -3.7050441538E+001        2.8037665543E+000         5.0000000000E+000         3.7415173780E+001         -1.2197784934E+002        1.0000000000E+000         
1321425905.372            0                         963                       -3.3093676715E+001        -3.8824360600E+001        2.7665645273E+000         5.0000000000E+000         3.7415173742E+001         -1.2197784937E+002        1.0000000000E+000         
1321425906.318            0                         963                       -2.1136371916E+001        -3.7673664656E+001        2.7562137879E+000         5.0000000000E+000         3.7415173713E+001         -1.2197784940E+002        1.0000000000E+000         
1321425907.282            0                         963                       -2.5321858865E+001        -3.9965200174E+001        2.7509665483E+000         5.0000000000E+000         3.7415173659E+001         -1.2197784942E+002        1.0000000000E+000         
1321425908.229            0                         963                       -2.4832279787E+001        -4.0939256148E+001        2.7514029359E+000         5.0000000000E+000         3.7415173615E+001         -1.2197784943E+002        1.0000000000E+000         
1321425909.281            0                         963                       -3.5823240639E+001        -4.1091776921E+001        2.7567050945E+000         5.0000000000E+000         3.7415173622E+001         -1.2197784939E+002        1.0000000000E+000         
1321425909.827            0                         963                       -3.0171420343E+001        -3.9841866006E+001        2.7649902089E+000         5.0000000000E+000         3.7415173587E+001         -1.2197784938E+002        1.0000000000E+000         
1321425910.438            0                         963                       -3.0171420343E+001        -3.9841866006E+001        2.7649902089E+000         5.0000000000E+000         3.7415173592E+001         -1.2197784936E+002        1.0000000000E+000         
1321425911.381            0                         963                       -2.3850241407E+001        -4.1644891755E+001        2.7735965371E+000         5.0000000000E+000         3.7415173600E+001         -1.2197784933E+002        1.0000000000E+000         
1321425912.325            0                         963                       -2.1694683627E+001        -3.5504767783E+001        2.7795026058E+000         5.0000000000E+000         3.7415173628E+001         -1.2197784932E+002        1.0000000000E+000         
1321425913.268            0                         963                       -2.4351094130E+001        -3.6314564811E+001        2.7843113222E+000         5.0000000000E+000         3.7415173667E+001         -1.2197784932E+002        1.0000000000E+000         
1321425914.227            0                         963                       -2.6643876304E+001        -3.4926468353E+001        2.7886199158E+000         5.0000000000E+000         3.7415173672E+001         -1.2197784929E+002        1.0000000000E+000         
1321425915.326            0                         963                       -2.7451571392E+001        -3.4443459610E+001        2.7920028254E+000         5.0000000000E+000         3.7415173700E+001         -1.2197784928E+002        1.0000000000E+000         
1321425915.855            0                         963                       -2.8562427773E+001        -3.7541635085E+001        2.7991320223E+000         5.0000000000E+000         3.7415173702E+001         -1.2197784921E+002        1.0000000000E+000         
1321425916.465            0                         963                       -2.8562427773E+001        -3.7541635085E+001        2.7991320223E+000         5.0000000000E+000         3.7415173720E+001         -1.2197784919E+002        1.0000000000E+000         
1321425917.390            0                         963                       -2.1730850319E+001        -3.5544113491E+001        2.8055494381E+000         5.0000000000E+000         3.7415173744E+001         -1.2197784917E+002        1.0000000000E+000         
1321425918.325            0                         963                       -3.6810639922E+001        -3.7599448710E+001        2.8137505057E+000         5.0000000000E+000         3.7415173727E+001         -1.2197784912E+002        1.0000000000E+000         
1321425919.263            0                         963                       -2.7936512885E+001        -4.0363998842E+001        2.8229446684E+000         5.0000000000E+000         3.7415173711E+001         -1.2197784906E+002        1.0000000000E+000         
1321425920.198            0                         963                       -2.5379537882E+001        -3.3547644628E+001        2.8367720675E+000         5.0000000000E+000         3.7415173683E+001         -1.2197784907E+002        1.0000000000E+000         
1321425921.260            0                         963                       -2.3943298004E+001        -3.7299498174E+001        2.8541212591E+000         5.0000000000E+000         3.7415173678E+001         -1.2197784901E+002        1.0000000000E+000         
1321425921.800            0                         963                       -3.4485513757E+001        -3.5474951172E+001        2.8794325188E+000         5.0000000000E+000         3.7415173676E+001         -1.2197784901E+002        1.0000000000E+000         
1321425922.431            0                         963                       -3.4485513757E+001        -3.5474951172E+001        2.8794325188E+000         5.0000000000E+000         3.7415173654E+001         -1.2197784902E+002        1.0000000000E+000         
1321425923.389            0                         963                       -3.0904811482E+001        -3.7031192634E+001        2.9159022711E+000         5.0000000000E+000         3.7415173634E+001         -1.2197784894E+002        1.0000000000E+000         
1321425924.327            0                         963                       -3.0267254014E+001        -3.5769458036E+001        2.9561286615E+000         5.0000000000E+000         3.7415173663E+001         -1.2197784887E+002        1.0000000000E+000         
1321425925.243            0                         963                       -3.6601641313E+001        -4.0853688275E+001        3.0086015023E+000         5.0000000000E+000         3.7415173702E+001         -1.2197784881E+002        1.0000000000E+000         
1321425926.305            0                         963                       -1.3557086796E+001        -3.3477179421E+001        3.0716185738E+000         5.0000000000E+000         3.7415173758E+001         -1.2197784879E+002        1.0000000000E+000         
1321425927.247            0                         963                       -2.8127139006E+001        -3.9200204503E+001        3.1607565749E+000         5.0000000000E+000         3.7415173817E+001         -1.2197784882E+002        1.0000000000E+000         
1321425927.784            0                         963                       -2.7224715736E+001        -3.4683236264E+001        3.2632991313E+000         5.0000000000E+000         3.7415173834E+001         -1.2197784881E+002        1.0000000000E+000         
1321425928.401            0                         963                       -2.7224715736E+001        -3.4683236264E+001        3.2632991313E+000         5.0000000000E+000         3.7415173871E+001         -1.2197784876E+002        1.0000000000E+000         
1321425929.349            0                         963                       -2.8293786838E+001        -3.7780801811E+001        3.4246507223E+000         5.0000000000E+000         3.7415173861E+001         -1.2197784872E+002        1.0000000000E+000         
1321425930.300            0                         963                       -3.8748977610E+001        -3.8937330188E+001        3.5930215000E+000         5.0000000000E+000         3.7415173870E+001         -1.2197784872E+002        1.0000000000E+000         
1321425931.251            0                         963                       -3.1005063768E+001        -3.4081520328E+001        3.8351822721E+000         5.0000000000E+000         3.7415173870E+001         -1.2197784871E+002        1.0000000000E+000         
1321425932.184            0                         963                       -3.4691331194E+001        -3.7195666781E+001        4.2034211222E+000         5.0000000000E+000         3.7415173885E+001         -1.2197784867E+002        1.0000000000E+000         
1321425933.099            0                         963                       -3.6299948659E+001        -3.4994187081E+001        4.7200979898E+000         5.0000000000E+000         3.7415173839E+001         -1.2197784861E+002        1.0000000000E+000         
