EPOCH_TIME                ALARM_STATUS              CH4                       GPS_TIME                  GPS_ABS_LAT               GPS_REL_LAT               GPS_ABS_LONG              GPS_REL_LONG              GPS_FIT                   
1316254163.219            0                         1.8201509265E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254164.373            0                         1.8187088424E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254165.556            0                         1.8172169407E+000         3.6560000000E+004         3.7792699064E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254166.668            0                         1.8168707266E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254167.785            0                         1.8159657038E+000         3.6560000000E+004         3.7792699064E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254168.943            0                         1.8157883745E+000         3.6560000000E+004         3.7792699064E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254170.140            0                         1.8152019729E+000         3.6560000000E+004         3.7792699064E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254171.281            0                         1.8161876344E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254172.426            0                         1.8169088719E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254173.546            0                         1.8164198080E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254174.721            0                         1.8160644352E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254175.840            0                         1.8175093317E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254176.968            0                         1.8174663150E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254178.172            0                         1.8169399229E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254179.361            0                         1.8168476247E+000         3.6560000000E+004         3.7792699064E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254180.490            0                         1.8169793698E+000         3.6560000000E+004         3.7792699064E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254181.645            0                         1.8159007771E+000         3.6560000000E+004         3.7792699064E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254182.810            0                         1.8159930198E+000         3.6560000000E+004         3.7792699064E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254183.929            0                         1.8145870652E+000         3.6560000000E+004         3.7792699064E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254185.110            0                         1.8154669813E+000         3.6560000000E+004         3.7792699065E+001         7.9269906450E-001         -1.2246955416E+002        -4.6955415933E-001        0.0000000000E+000         
1316254186.268            0                         1.8168582969E+000         3.6565000000E+004         3.7793624667E+001         7.9362466650E-001         -1.2246953856E+002        -4.6953856074E-001        0.0000000000E+000         
1316254187.403            0                         1.8159048137E+000         3.6588000000E+004         3.7797703356E+001         7.9770335628E-001         -1.2246946932E+002        -4.6946931663E-001        2.0000000000E+000         
1316254188.524            0                         1.8144547017E+000         3.6589000000E+004         3.7797922356E+001         7.9792235625E-001         -1.2246946456E+002        -4.6946455640E-001        2.0000000000E+000         
1316254189.685            0                         1.8157816999E+000         3.6590000000E+004         3.7798155938E+001         7.9815593773E-001         -1.2246946080E+002        -4.6946079964E-001        2.0000000000E+000         
1316254190.821            0                         1.8134339772E+000         3.6591000000E+004         3.7798386494E+001         7.9838649378E-001         -1.2246945824E+002        -4.6945824372E-001        2.0000000000E+000         
1316254191.948            0                         1.8152872796E+000         3.6592000000E+004         3.7798616828E+001         7.9861682805E-001         -1.2246945635E+002        -4.6945635187E-001        2.0000000000E+000         
1316254193.059            0                         1.8141864911E+000         3.6593000000E+004         3.7798842457E+001         7.9884245740E-001         -1.2246945275E+002        -4.6945275216E-001        2.0000000000E+000         
1316254194.184            0                         1.8135565979E+000         3.6595000000E+004         3.7799068214E+001         7.9906821351E-001         -1.2246944976E+002        -4.6944975921E-001        2.0000000000E+000         
1316254195.315            0                         1.8121655874E+000         3.6596000000E+004         3.7799295322E+001         7.9929532180E-001         -1.2246944045E+002        -4.6944045231E-001        2.0000000000E+000         
1316254196.502            0                         1.8145614570E+000         3.6597000000E+004         3.7799528309E+001         7.9952830920E-001         -1.2246942538E+002        -4.6942537677E-001        2.0000000000E+000         
1316254197.678            0                         1.8168050788E+000         3.6598000000E+004         3.7799758093E+001         7.9975809299E-001         -1.2246939892E+002        -4.6939892147E-001        2.0000000000E+000         
1316254198.850            0                         1.8140205379E+000         3.6599000000E+004         3.7799989595E+001         7.9998959504E-001         -1.2246937130E+002        -4.6937130332E-001        2.0000000000E+000         
1316254199.998            0                         1.8150403173E+000         3.6600000000E+004         3.7800221199E+001         8.0022119929E-001         -1.2246935370E+002        -4.6935369780E-001        2.0000000000E+000         
1316254201.143            0                         1.8158914013E+000         3.6602000000E+004         3.7800458767E+001         8.0045876723E-001         -1.2246934694E+002        -4.6934694462E-001        2.0000000000E+000         
1316254202.306            0                         1.8173130986E+000         3.6603000000E+004         3.7800705974E+001         8.0070597391E-001         -1.2246934289E+002        -4.6934289355E-001        2.0000000000E+000         
1316254203.409            0                         1.8156992481E+000         3.6604000000E+004         3.7800941882E+001         8.0094188165E-001         -1.2246934077E+002        -4.6934077139E-001        2.0000000000E+000         
1316254204.538            0                         1.8134936628E+000         3.6605000000E+004         3.7801182991E+001         8.0118299073E-001         -1.2246934050E+002        -4.6934049667E-001        2.0000000000E+000         
1316254205.684            0                         1.8128108578E+000         3.6606000000E+004         3.7801426389E+001         8.0142638943E-001         -1.2246934854E+002        -4.6934853536E-001        2.0000000000E+000         
1316254206.878            0                         1.8144493971E+000         3.6607000000E+004         3.7801678895E+001         8.0167889463E-001         -1.2246936065E+002        -4.6936065351E-001        2.0000000000E+000         
1316254208.066            0                         1.8194512437E+000         3.6608000000E+004         3.7801929472E+001         8.0192947231E-001         -1.2246935606E+002        -4.6935606082E-001        2.0000000000E+000         
1316254209.269            0                         1.8209175001E+000         3.6610000000E+004         3.7802187587E+001         8.0218758653E-001         -1.2246934772E+002        -4.6934772040E-001        2.0000000000E+000         
1316254210.427            0                         1.8186649297E+000         3.6611000000E+004         3.7802434503E+001         8.0243450327E-001         -1.2246934340E+002        -4.6934340160E-001        2.0000000000E+000         
1316254211.585            0                         1.8172264632E+000         3.6612000000E+004         3.7802672840E+001         8.0267284000E-001         -1.2246934212E+002        -4.6934212233E-001        2.0000000000E+000         
1316254212.735            0                         1.8167221470E+000         3.6613000000E+004         3.7802882307E+001         8.0288230650E-001         -1.2246936390E+002        -4.6936389668E-001        2.0000000000E+000         
1316254213.869            0                         1.8165368322E+000         3.6614000000E+004         3.7803075528E+001         8.0307552761E-001         -1.2246940277E+002        -4.6940277314E-001        2.0000000000E+000         
1316254214.960            0                         1.8158480733E+000         3.6615000000E+004         3.7803247454E+001         8.0324745363E-001         -1.2246946568E+002        -4.6946568306E-001        2.0000000000E+000         
1316254216.129            0                         1.8159434027E+000         3.6616000000E+004         3.7803275982E+001         8.0327598183E-001         -1.2246947962E+002        -4.6947962017E-001        0.0000000000E+000         
1316254217.277            0                         1.8157822274E+000         3.6616000000E+004         3.7803359434E+001         8.0335943394E-001         -1.2246953707E+002        -4.6953707496E-001        0.0000000000E+000         
1316254218.498            0                         1.8167616054E+000         3.6619000000E+004         3.7803753168E+001         8.0375316838E-001         -1.2246981668E+002        -4.6981668093E-001        2.0000000000E+000         
1316254219.730            0                         1.8168606004E+000         3.6620000000E+004         3.7803900427E+001         8.0390042694E-001         -1.2246996663E+002        -4.6996662910E-001        2.0000000000E+000         
1316254220.897            0                         1.8164456681E+000         3.6621000000E+004         3.7804015835E+001         8.0401583477E-001         -1.2247014762E+002        -4.7014762357E-001        2.0000000000E+000         
1316254222.060            0                         1.8228957566E+000         3.6622000000E+004         3.7804113109E+001         8.0411310886E-001         -1.2247032912E+002        -4.7032912110E-001        2.0000000000E+000         
1316254223.218            0                         1.8293021005E+000         3.6624000000E+004         3.7804187399E+001         8.0418739890E-001         -1.2247052868E+002        -4.7052868433E-001        2.0000000000E+000         
1316254224.376            0                         1.8218962501E+000         3.6625000000E+004         3.7804244600E+001         8.0424459990E-001         -1.2247073995E+002        -4.7073995295E-001        2.0000000000E+000         
1316254225.526            0                         1.8203833141E+000         3.6626000000E+004         3.7804292981E+001         8.0429298102E-001         -1.2247095762E+002        -4.7095762199E-001        2.0000000000E+000         
1316254226.650            0                         1.8191613361E+000         3.6627000000E+004         3.7804338558E+001         8.0433855845E-001         -1.2247117682E+002        -4.7117681930E-001        2.0000000000E+000         
1316254227.795            0                         1.8146325850E+000         3.6628000000E+004         3.7804384638E+001         8.0438463801E-001         -1.2247140439E+002        -4.7140439392E-001        2.0000000000E+000         
1316254228.972            0                         1.8202299783E+000         3.6629000000E+004         3.7804430249E+001         8.0443024902E-001         -1.2247164067E+002        -4.7164066845E-001        2.0000000000E+000         
1316254230.112            0                         1.8158741459E+000         3.6631000000E+004         3.7804472960E+001         8.0447296031E-001         -1.2247186766E+002        -4.7186766293E-001        2.0000000000E+000         
1316254231.269            0                         1.8145978290E+000         3.6632000000E+004         3.7804517355E+001         8.0451735532E-001         -1.2247208748E+002        -4.7208748265E-001        2.0000000000E+000         
1316254232.439            0                         1.8116656849E+000         3.6633000000E+004         3.7804570553E+001         8.0457055280E-001         -1.2247229322E+002        -4.7229322036E-001        2.0000000000E+000         
1316254233.575            0                         1.8122763246E+000         3.6634000000E+004         3.7804639631E+001         8.0463963130E-001         -1.2247247907E+002        -4.7247906580E-001        2.0000000000E+000         
1316254234.721            0                         1.8127446056E+000         3.6635000000E+004         3.7804731751E+001         8.0473175092E-001         -1.2247265431E+002        -4.7265431115E-001        2.0000000000E+000         
1316254235.864            0                         1.8123321528E+000         3.6636000000E+004         3.7804846059E+001         8.0484605877E-001         -1.2247281566E+002        -4.7281565864E-001        2.0000000000E+000         
1316254237.036            0                         1.8114033567E+000         3.6637000000E+004         3.7804979082E+001         8.0497908162E-001         -1.2247297194E+002        -4.7297194127E-001        2.0000000000E+000         
1316254238.252            0                         1.8093424318E+000         3.6639000000E+004         3.7805126047E+001         8.0512604704E-001         -1.2247313149E+002        -4.7313148995E-001        2.0000000000E+000         
1316254239.468            0                         1.8103089410E+000         3.6640000000E+004         3.7805276030E+001         8.0527602952E-001         -1.2247329367E+002        -4.7329366506E-001        2.0000000000E+000         
1316254240.591            0                         1.8108143018E+000         3.6641000000E+004         3.7805416750E+001         8.0541675027E-001         -1.2247344496E+002        -4.7344495886E-001        2.0000000000E+000         
1316254241.721            0                         1.8114295996E+000         3.6642000000E+004         3.7805562145E+001         8.0556214453E-001         -1.2247359924E+002        -4.7359924387E-001        2.0000000000E+000         
1316254242.862            0                         1.8106644421E+000         3.6643000000E+004         3.7805711852E+001         8.0571185225E-001         -1.2247375907E+002        -4.7375907097E-001        2.0000000000E+000         
1316254243.995            0                         1.8122315133E+000         3.6644000000E+004         3.7805862744E+001         8.0586274445E-001         -1.2247392214E+002        -4.7392213637E-001        2.0000000000E+000         
1316254245.144            0                         1.8120115154E+000         3.6646000000E+004         3.7806017982E+001         8.0601798154E-001         -1.2247408626E+002        -4.7408625828E-001        2.0000000000E+000         
1316254246.325            0                         1.8112053271E+000         3.6647000000E+004         3.7806177581E+001         8.0617758069E-001         -1.2247425114E+002        -4.7425113906E-001        2.0000000000E+000         
1316254247.477            0                         1.8132842495E+000         3.6648000000E+004         3.7806333798E+001         8.0633379771E-001         -1.2247440671E+002        -4.7440670501E-001        2.0000000000E+000         
1316254248.639            0                         1.8127038823E+000         3.6649000000E+004         3.7806492049E+001         8.0649204949E-001         -1.2247455753E+002        -4.7455752808E-001        2.0000000000E+000         
1316254249.806            0                         1.8141681076E+000         3.6650000000E+004         3.7806649918E+001         8.0664991849E-001         -1.2247470377E+002        -4.7470377217E-001        2.0000000000E+000         
1316254250.983            0                         1.8105571543E+000         3.6651000000E+004         3.7806806904E+001         8.0680690385E-001         -1.2247484690E+002        -4.7484690155E-001        2.0000000000E+000         
1316254252.136            0                         1.8108530504E+000         3.6653000000E+004         3.7806957225E+001         8.0695722519E-001         -1.2247498459E+002        -4.7498458820E-001        2.0000000000E+000         
1316254253.277            0                         1.8140523356E+000         3.6654000000E+004         3.7807101024E+001         8.0710102431E-001         -1.2247512062E+002        -4.7512062070E-001        2.0000000000E+000         
1316254254.391            0                         1.8144293968E+000         3.6655000000E+004         3.7807236929E+001         8.0723692895E-001         -1.2247525293E+002        -4.7525293020E-001        2.0000000000E+000         
1316254255.596            0                         1.8115624878E+000         3.6656000000E+004         3.7807375755E+001         8.0737575467E-001         -1.2247540118E+002        -4.7540117858E-001        2.0000000000E+000         
1316254256.753            0                         1.8109162714E+000         3.6657000000E+004         3.7807496776E+001         8.0749677616E-001         -1.2247555427E+002        -4.7555426924E-001        2.0000000000E+000         
1316254257.903            0                         1.8132033783E+000         3.6658000000E+004         3.7807607959E+001         8.0760795918E-001         -1.2247571561E+002        -4.7571560808E-001        2.0000000000E+000         
1316254259.037            0                         1.8133428698E+000         3.6659000000E+004         3.7807712439E+001         8.0771243851E-001         -1.2247588076E+002        -4.7588076441E-001        2.0000000000E+000         
1316254260.174            0                         1.8165742984E+000         3.6661000000E+004         3.7807819357E+001         8.0781935676E-001         -1.2247604482E+002        -4.7604481549E-001        2.0000000000E+000         
1316254261.313            0                         1.8169698992E+000         3.6662000000E+004         3.7807929359E+001         8.0792935873E-001         -1.2247620374E+002        -4.7620374236E-001        2.0000000000E+000         
1316254262.503            0                         1.8154868088E+000         3.6663000000E+004         3.7808045954E+001         8.0804595418E-001         -1.2247635492E+002        -4.7635491809E-001        2.0000000000E+000         
1316254263.667            0                         1.8151375916E+000         3.6664000000E+004         3.7808159527E+001         8.0815952696E-001         -1.2247648289E+002        -4.7648289191E-001        2.0000000000E+000         
1316254264.848            0                         1.8141310659E+000         3.6665000000E+004         3.7808277632E+001         8.0827763172E-001         -1.2247659914E+002        -4.7659913956E-001        2.0000000000E+000         
1316254266.020            0                         1.8131395118E+000         3.6666000000E+004         3.7808403994E+001         8.0840399419E-001         -1.2247670881E+002        -4.7670881009E-001        2.0000000000E+000         
1316254267.230            0                         1.8118626963E+000         3.6668000000E+004         3.7808544944E+001         8.0854494425E-001         -1.2247682048E+002        -4.7682047760E-001        2.0000000000E+000         
1316254268.355            0                         1.8139953562E+000         3.6669000000E+004         3.7808682888E+001         8.0868288841E-001         -1.2247691822E+002        -4.7691821919E-001        2.0000000000E+000         
1316254269.523            0                         1.8222833336E+000         3.6670000000E+004         3.7808832357E+001         8.0883235709E-001         -1.2247701125E+002        -4.7701125283E-001        2.0000000000E+000         
1316254270.709            0                         1.8200184546E+000         3.6671000000E+004         3.7808991434E+001         8.0899143394E-001         -1.2247709542E+002        -4.7709541697E-001        2.0000000000E+000         
1316254271.861            0                         1.8156580424E+000         3.6672000000E+004         3.7809152850E+001         8.0915284962E-001         -1.2247716616E+002        -4.7716615642E-001        2.0000000000E+000         
1316254273.029            0                         1.8151020411E+000         3.6673000000E+004         3.7809324226E+001         8.0932422601E-001         -1.2247722610E+002        -4.7722609653E-001        2.0000000000E+000         
1316254274.171            0                         1.8139173268E+000         3.6675000000E+004         3.7809499878E+001         8.0949987804E-001         -1.2247727071E+002        -4.7727070935E-001        2.0000000000E+000         
1316254275.338            0                         1.8125135609E+000         3.6676000000E+004         3.7809685045E+001         8.0968504458E-001         -1.2247730048E+002        -4.7730048459E-001        2.0000000000E+000         
1316254276.508            0                         1.8119499392E+000         3.6677000000E+004         3.7809872810E+001         8.0987281047E-001         -1.2247732363E+002        -4.7732362864E-001        2.0000000000E+000         
1316254277.692            0                         1.8101176129E+000         3.6678000000E+004         3.7810063052E+001         8.1006305157E-001         -1.2247734628E+002        -4.7734627669E-001        2.0000000000E+000         
1316254278.843            0                         1.8121223929E+000         3.6679000000E+004         3.7810248922E+001         8.1024892158E-001         -1.2247736912E+002        -4.7736912296E-001        2.0000000000E+000         
1316254280.040            0                         1.8109892095E+000         3.6680000000E+004         3.7810444216E+001         8.1044421597E-001         -1.2247739320E+002        -4.7739320142E-001        2.0000000000E+000         
1316254281.166            0                         1.8115974204E+000         3.6682000000E+004         3.7810630077E+001         8.1063007672E-001         -1.2247741536E+002        -4.7741536311E-001        2.0000000000E+000         
1316254282.302            0                         1.8119772213E+000         3.6683000000E+004         3.7810820740E+001         8.1082073951E-001         -1.2247743638E+002        -4.7743638126E-001        2.0000000000E+000         
1316254283.415            0                         1.8104601033E+000         3.6684000000E+004         3.7811010717E+001         8.1101071650E-001         -1.2247745796E+002        -4.7745795892E-001        2.0000000000E+000         
1316254284.558            0                         1.8091281044E+000         3.6685000000E+004         3.7811209952E+001         8.1120995163E-001         -1.2247748270E+002        -4.7748270076E-001        2.0000000000E+000         
1316254285.720            0                         1.8117740085E+000         3.6686000000E+004         3.7811415977E+001         8.1141597719E-001         -1.2247750924E+002        -4.7750924381E-001        2.0000000000E+000         
1316254286.900            0                         1.8123824124E+000         3.6687000000E+004         3.7811628648E+001         8.1162864756E-001         -1.2247753577E+002        -4.7753576776E-001        2.0000000000E+000         
1316254288.060            0                         1.8118985882E+000         3.6688000000E+004         3.7811841450E+001         8.1184145006E-001         -1.2247756027E+002        -4.7756027355E-001        2.0000000000E+000         
1316254289.226            0                         1.8121847178E+000         3.6690000000E+004         3.7812058407E+001         8.1205840717E-001         -1.2247758385E+002        -4.7758385030E-001        2.0000000000E+000         
1316254290.337            0                         1.8113239562E+000         3.6691000000E+004         3.7812265964E+001         8.1226596369E-001         -1.2247760679E+002        -4.7760678987E-001        2.0000000000E+000         
1316254291.510            0                         1.8116551500E+000         3.6692000000E+004         3.7812485055E+001         8.1248505536E-001         -1.2247763230E+002        -4.7763230042E-001        2.0000000000E+000         
1316254292.679            0                         1.8117102168E+000         3.6693000000E+004         3.7812703487E+001         8.1270348684E-001         -1.2247765755E+002        -4.7765755360E-001        2.0000000000E+000         
1316254293.881            0                         1.8120094000E+000         3.6694000000E+004         3.7812928148E+001         8.1292814761E-001         -1.2247768280E+002        -4.7768280006E-001        2.0000000000E+000         
1316254295.042            0                         1.8125458765E+000         3.6695000000E+004         3.7813144640E+001         8.1314464010E-001         -1.2247770752E+002        -4.7770752394E-001        2.0000000000E+000         
1316254296.163            0                         1.8125327213E+000         3.6697000000E+004         3.7813353713E+001         8.1335371306E-001         -1.2247773193E+002        -4.7773192647E-001        2.0000000000E+000         
1316254297.312            0                         1.8115371309E+000         3.6698000000E+004         3.7813568443E+001         8.1356844339E-001         -1.2247775876E+002        -4.7775876246E-001        2.0000000000E+000         
1316254298.456            0                         1.8118668800E+000         3.6699000000E+004         3.7813782419E+001         8.1378241944E-001         -1.2247778529E+002        -4.7778529494E-001        2.0000000000E+000         
1316254299.568            0                         1.8121017026E+000         3.6700000000E+004         3.7813988365E+001         8.1398836543E-001         -1.2247781041E+002        -4.7781041447E-001        2.0000000000E+000         
1316254300.677            0                         1.8127176447E+000         3.6701000000E+004         3.7814191000E+001         8.1419099992E-001         -1.2247783471E+002        -4.7783471258E-001        2.0000000000E+000         
1316254301.791            0                         1.8136102777E+000         3.6702000000E+004         3.7814397058E+001         8.1439705803E-001         -1.2247785715E+002        -4.7785715177E-001        2.0000000000E+000         
1316254302.937            0                         1.8119853966E+000         3.6703000000E+004         3.7814613151E+001         8.1461315144E-001         -1.2247788115E+002        -4.7788115145E-001        2.0000000000E+000         
1316254304.134            0                         1.8112083250E+000         3.6705000000E+004         3.7814842055E+001         8.1484205455E-001         -1.2247790754E+002        -4.7790754100E-001        2.0000000000E+000         
1316254305.299            0                         1.8119262288E+000         3.6706000000E+004         3.7815067900E+001         8.1506790024E-001         -1.2247793239E+002        -4.7793239429E-001        2.0000000000E+000         
1316254306.419            0                         1.8113428284E+000         3.6707000000E+004         3.7815287422E+001         8.1528742158E-001         -1.2247795722E+002        -4.7795722267E-001        2.0000000000E+000         
1316254307.607            0                         1.8118120462E+000         3.6708000000E+004         3.7815521603E+001         8.1552160312E-001         -1.2247798389E+002        -4.7798388757E-001        2.0000000000E+000         
1316254308.751            0                         1.8123298713E+000         3.6709000000E+004         3.7815747970E+001         8.1574796998E-001         -1.2247800928E+002        -4.7800927689E-001        2.0000000000E+000         
1316254309.906            0                         1.8111952028E+000         3.6710000000E+004         3.7815975063E+001         8.1597506280E-001         -1.2247803499E+002        -4.7803498637E-001        2.0000000000E+000         
1316254311.029            0                         1.8105170383E+000         3.6711000000E+004         3.7816195309E+001         8.1619530873E-001         -1.2247806097E+002        -4.7806097357E-001        2.0000000000E+000         
1316254312.210            0                         1.8114665744E+000         3.6713000000E+004         3.7816427220E+001         8.1642721961E-001         -1.2247808789E+002        -4.7808788739E-001        2.0000000000E+000         
1316254313.359            0                         1.8111766618E+000         3.6714000000E+004         3.7816653381E+001         8.1665338100E-001         -1.2247811449E+002        -4.7811448685E-001        2.0000000000E+000         
1316254314.480            0                         1.8099653222E+000         3.6715000000E+004         3.7816874252E+001         8.1687425180E-001         -1.2247814081E+002        -4.7814081223E-001        2.0000000000E+000         
1316254315.607            0                         1.8116205950E+000         3.6716000000E+004         3.7817095595E+001         8.1709559505E-001         -1.2247816760E+002        -4.7816759942E-001        2.0000000000E+000         
1316254316.726            0                         1.8103847416E+000         3.6717000000E+004         3.7817313414E+001         8.1731341374E-001         -1.2247819380E+002        -4.7819380001E-001        2.0000000000E+000         
1316254317.909            0                         1.8123227207E+000         3.6718000000E+004         3.7817542598E+001         8.1754259784E-001         -1.2247822061E+002        -4.7822061394E-001        2.0000000000E+000         
1316254319.111            0                         1.8126842941E+000         3.6720000000E+004         3.7817774895E+001         8.1777489527E-001         -1.2247824806E+002        -4.7824806425E-001        2.0000000000E+000         
1316254320.296            0                         1.8104158935E+000         3.6721000000E+004         3.7818004484E+001         8.1800448372E-001         -1.2247827554E+002        -4.7827553869E-001        2.0000000000E+000         
1316254321.503            0                         1.8119173299E+000         3.6722000000E+004         3.7818240030E+001         8.1824003047E-001         -1.2247830317E+002        -4.7830317082E-001        2.0000000000E+000         
1316254322.637            0                         1.8119442427E+000         3.6723000000E+004         3.7818461908E+001         8.1846190832E-001         -1.2247832906E+002        -4.7832905751E-001        2.0000000000E+000         
1316254323.788            0                         1.8110204975E+000         3.6724000000E+004         3.7818687639E+001         8.1868763913E-001         -1.2247835581E+002        -4.7835581279E-001        2.0000000000E+000         
1316254324.907            0                         1.8111281849E+000         3.6725000000E+004         3.7818908039E+001         8.1890803891E-001         -1.2247838212E+002        -4.7838211756E-001        2.0000000000E+000         
1316254326.057            0                         1.8107087922E+000         3.6726000000E+004         3.7819137125E+001         8.1913712515E-001         -1.2247840941E+002        -4.7840940734E-001        2.0000000000E+000         
1316254327.182            0                         1.8097494217E+000         3.6728000000E+004         3.7819365024E+001         8.1936502394E-001         -1.2247843451E+002        -4.7843450611E-001        2.0000000000E+000         
1316254328.339            0                         1.8097606381E+000         3.6729000000E+004         3.7819603123E+001         8.1960312285E-001         -1.2247846110E+002        -4.7846110488E-001        2.0000000000E+000         
1316254329.495            0                         1.8105693892E+000         3.6730000000E+004         3.7819844625E+001         8.1984462480E-001         -1.2247848906E+002        -4.7848905570E-001        2.0000000000E+000         
1316254330.654            0                         1.8078238623E+000         3.6731000000E+004         3.7820089454E+001         8.2008945422E-001         -1.2247851790E+002        -4.7851789690E-001        2.0000000000E+000         
1316254331.830            0                         1.8090191334E+000         3.6732000000E+004         3.7820338167E+001         8.2033816679E-001         -1.2247854716E+002        -4.7854716062E-001        2.0000000000E+000         
1316254332.936            0                         1.8098002077E+000         3.6733000000E+004         3.7820570625E+001         8.2057062471E-001         -1.2247857480E+002        -4.7857480173E-001        2.0000000000E+000         
1316254334.051            0                         1.8105016571E+000         3.6734000000E+004         3.7820803536E+001         8.2080353633E-001         -1.2247860175E+002        -4.7860175399E-001        2.0000000000E+000         
1316254335.178            0                         1.8096663993E+000         3.6736000000E+004         3.7821037151E+001         8.2103715104E-001         -1.2247862879E+002        -4.7862878885E-001        2.0000000000E+000         
1316254336.349            0                         1.8104441797E+000         3.6737000000E+004         3.7821279214E+001         8.2127921389E-001         -1.2247865610E+002        -4.7865609585E-001        2.0000000000E+000         
1316254337.493            0                         1.8109666616E+000         3.6738000000E+004         3.7821516340E+001         8.2151634000E-001         -1.2247868243E+002        -4.7868243400E-001        2.0000000000E+000         
1316254338.627            0                         1.8092027525E+000         3.6739000000E+004         3.7821752112E+001         8.2175211196E-001         -1.2247870971E+002        -4.7870970505E-001        2.0000000000E+000         
1316254339.784            0                         1.8086486661E+000         3.6740000000E+004         3.7821991470E+001         8.2199146976E-001         -1.2247873868E+002        -4.7873868437E-001        2.0000000000E+000         
1316254340.920            0                         1.8100447765E+000         3.6741000000E+004         3.7822224299E+001         8.2222429925E-001         -1.2247876677E+002        -4.7876677443E-001        2.0000000000E+000         
1316254342.055            0                         1.8110153414E+000         3.6742000000E+004         3.7822455087E+001         8.2245508660E-001         -1.2247879387E+002        -4.7879386723E-001        2.0000000000E+000         
1316254343.206            0                         1.8116842727E+000         3.6744000000E+004         3.7822688341E+001         8.2268834069E-001         -1.2247882158E+002        -4.7882157920E-001        2.0000000000E+000         
1316254344.383            0                         1.8095175454E+000         3.6745000000E+004         3.7822925993E+001         8.2292599338E-001         -1.2247885024E+002        -4.7885023575E-001        2.0000000000E+000         
1316254345.553            0                         1.8112369140E+000         3.6746000000E+004         3.7823160062E+001         8.2316006236E-001         -1.2247887796E+002        -4.7887795670E-001        2.0000000000E+000         
1316254346.675            0                         1.8097118999E+000         3.6747000000E+004         3.7823382303E+001         8.2338230320E-001         -1.2247890394E+002        -4.7890393575E-001        2.0000000000E+000         
1316254347.835            0                         1.8096631174E+000         3.6748000000E+004         3.7823609195E+001         8.2360919503E-001         -1.2247892978E+002        -4.7892978491E-001        2.0000000000E+000         
1316254348.921            0                         1.8090240102E+000         3.6749000000E+004         3.7823818865E+001         8.2381886515E-001         -1.2247895357E+002        -4.7895357068E-001        2.0000000000E+000         
1316254350.060            0                         1.8096004733E+000         3.6750000000E+004         3.7824036642E+001         8.2403664169E-001         -1.2247897893E+002        -4.7897893095E-001        2.0000000000E+000         
1316254351.211            0                         1.8094789029E+000         3.6752000000E+004         3.7824253949E+001         8.2425394943E-001         -1.2247900445E+002        -4.7900444604E-001        2.0000000000E+000         
1316254352.376            0                         1.8085955482E+000         3.6753000000E+004         3.7824471585E+001         8.2447158472E-001         -1.2247902980E+002        -4.7902979644E-001        2.0000000000E+000         
1316254353.488            0                         1.8088746566E+000         3.6754000000E+004         3.7824677232E+001         8.2467723168E-001         -1.2247905413E+002        -4.7905413031E-001        2.0000000000E+000         
1316254354.649            0                         1.8080596597E+000         3.6755000000E+004         3.7824889701E+001         8.2488970130E-001         -1.2247907927E+002        -4.7907926568E-001        2.0000000000E+000         
