 23 7810.576377 4.884E-30 1.708e-06.07470.101  112.65340.70-.008414       2 1 1 22       0 0 0 01                    Q 17e     3677642332 5 4 5 7    35.0   35.0
 23 7810.656442 5.623E-30 1.962e-06.07560.102  100.13740.69-.008265       2 1 1 22       0 0 0 01                    Q 16e     3677642332 5 4 5 7    33.0   33.0
 23 7810.742753 6.248E-30 2.192e-06.07660.103   88.35750.69-.008091       2 1 1 22       0 0 0 01                    Q 15e     3677642332 5 4 5 7    31.0   31.0
 23 7810.833384 6.691E-30 2.378e-06.07750.104   77.31350.69-.007899       2 1 1 22       0 0 0 01                    Q 14e     3677642332 5 4 5 7    29.0   29.0
 23 7810.925912 6.946E-30 2.522e-06.07850.105   67.00570.69-.007711       2 1 1 22       0 0 0 01                    Q 13e     3677742332 5 4 5 7    27.0   27.0
 23 7811.017935 7.031E-30 2.632e-06.07950.106   57.43390.70-.007515       2 1 1 22       0 0 0 01                    Q 12e     3677742332 5 4 5 7    25.0   25.0
 22 7811.027287 6.350E-30 1.311e-05.06960.093  943.70260.74-.008645       4 1 1 11       0 1 1 01                    R 27e     4377642230 5 4 5 7   114.0  110.0
 21 7811.075805 1.840E-29 1.086e-06.06880.085 1188.28970.76-.009453       3 0 0 23       0 1 1 01                    Q 36f     3677642029 5 4 5 7    73.0   73.0
 23 7811.107379 6.928E-30 2.701e-06.08050.107   48.59830.70-.007317       2 1 1 22       0 0 0 01                    Q 11e     3677742332 5 4 5 7    23.0   23.0
 23 7811.192603 6.721E-30 2.759e-06.08160.108   40.49890.70-.007102       2 1 1 22       0 0 0 01                    Q 10e     3677742332 5 4 5 7    21.0   21.0
 23 7811.216494 3.680E-30 1.701e-06.07040.095  239.26980.73-.008498       4 0 0 11       0 0 0 01                    P 25e     3377542330 5 4 5 7    49.0   51.0
 22 7811.236369 7.820E-30 1.740e-05.06940.092  966.07880.75-.008681       4 1 1 11       0 1 1 01                    R 28f     4377642230 5 4 5 7   118.0  114.0
 23 7811.272366 6.403E-30 2.803e-06.08260.110   33.13570.71-.006872       2 1 1 22       0 0 0 01                    Q  9e     3677842332 5 4 5 7    19.0   19.0
 23 7811.345752 5.985E-30 2.835e-06.08370.111   26.50870.72-.006662       2 1 1 22       0 0 0 01                    Q  8e     3677842332 5 4 5 7    17.0   17.0
